date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,id
2021-03-25,29.0905,17.8905,23.202997,0.0,0.0,15.315873,25.93,"f1ecbc2d-8012-4096-9f9e-c89788f28ab8"
2021-03-26,32.390503,14.3905,23.50717,0.0,0.0,15.463246,25.82,"2503de48-753b-4020-8b6c-11dceab4d55b"
2021-03-27,37.140503,17.9405,27.898836,0.0,0.0,11.966953,25.46,"585ecb18-636c-43ff-ad0e-c7d3691d5c30"
2021-03-28,25.1905,14.1405,18.753,8.0,10.0,16.595179,6.12,"54d2c050-07fa-4953-8937-c15cfa6d4726"
2021-03-29,23.790499,12.590501,17.469667,0.0,0.0,15.7908325,24.31,"12540210-1241-48f6-a1d0-688d3a740408"
2021-03-30,31.6405,11.840501,21.328001,0.0,0.0,15.111424,24.66,"2ecf9a6e-3ae3-498a-962b-f9ffe531d490"
2021-03-31,31.6405,18.2405,23.62175,5.2999997,10.0,21.915693,19.59,"16576804-69b1-4c52-9da2-d734e21d08ed"
2021-04-01,17.6905,11.1905,14.182167,7.299999,11.0,14.458382,8.28,"1e37fe66-e372-4fb3-afb0-e1aa61494468"
2021-04-02,19.9905,8.4905,14.088417,0.0,0.0,20.140705,15.84,"af31bfbd-93d0-4f11-88a6-a5e6e912a6a9"
2021-04-03,19.7405,12.4405,16.184252,1.8000002,11.0,16.42247,11.28,"108818c6-b412-482a-88f1-fbc8f9b0f2e3"
2021-04-04,23.4405,15.3905,18.352999,1.8000002,12.0,18.671474,11.03,"7ffdaf08-015a-4000-b144-23591182064a"
2021-04-05,26.4405,16.1905,20.30925,0.4,4.0,14.145756,18.35,"0518ecf6-4341-42ac-a597-34c14b32d7eb"
2021-04-06,30.5905,14.2405,22.036333,0.0,0.0,12.43434,25.6,"09e3102f-3fea-479b-bb94-be3f60c0c7b0"
2021-04-07,35.4905,17.4405,27.411337,0.0,0.0,18.709612,26.53,"0d45d5cb-d67a-4da9-ad57-ecda1d600c08"
2021-04-08,34.640503,21.540499,27.703003,0.0,0.0,12.88981,25.73,"d28778bb-9eff-40e9-8693-086d2a6959d1"
2021-04-09,39.9905,18.3405,30.34675,0.0,0.0,23.710857,27.1,"9ddaaa39-e4e8-4427-8ab2-ad2f69a19e26"
2021-04-10,33.2905,23.0905,28.253004,0.0,0.0,18.0036,26.86,"9f2ea5ca-6c3d-473c-af4e-ddc805052881"
2021-04-11,31.6405,19.1405,24.511335,0.5,3.0,14.759999,20.19,"224b00d3-fb3f-47d2-acae-40ad45c352d2"
2021-04-12,34.0405,18.6905,25.694666,0.0,0.0,15.725037,23.68,"37ec822e-80d0-405d-8796-5cf4b2ca525b"
2021-04-13,28.8405,20.5905,24.536333,2.6,12.0,13.039754,14.18,"298812d4-5950-42ca-8dc4-4c9faf6ccb21"
2021-04-14,32.4905,21.6405,26.173834,0.3,1.0,10.446206,15.15,"aa98dc88-5faf-4c0f-a511-c6d747907279"
2021-04-15,33.2905,21.6905,26.342583,0.4,1.0,17.462784,18.77,"7b3d661e-1ed0-4669-8ccb-8b70331cfbd2"
2021-04-16,37.2405,22.3405,28.155085,1.9,1.0,21.03152,25.95,"ef6d4c27-0682-45a2-8c54-ff561d38e3ac"
2021-04-17,22.540499,14.540501,16.857166,26.700003,19.0,12.224107,8.56,"11936f21-08bb-4e12-bdd9-18340f594654"
2021-04-18,17.3405,12.2405,14.70925,2.1999998,8.0,11.304229,12.55,"07f9b88c-bfc8-460b-82bb-f9c0b0b7251b"
2021-04-19,20.1905,10.6905,15.505084,0.0,0.0,11.983188,22.88,"7ccdc533-d4b1-46f1-b133-f209c80524ae"
2021-04-20,25.2405,11.2405,18.625916,0.0,0.0,13.779114,27.23,"37042e79-3800-4b8f-a379-81b5aafc5af0"
2021-04-21,24.1405,15.9405,18.994667,1.9000001,8.0,23.110207,15.27,"70335627-8d13-4c25-9411-1b7949bb9415"
2021-04-22,25.8905,14.1405,18.984251,1.1,8.0,15.034041,13.56,"40a028e2-2d3a-4446-ac89-16bc7401497d"
2021-04-23,32.9905,16.4405,24.161333,0.0,0.0,12.313893,25.13,"da3ea19b-30f6-485a-82cd-76c697fa164a"
2021-04-24,31.8405,20.290499,25.911333,0.0,0.0,13.979872,27.17,"eeee1ece-6a20-4ae4-a3e3-1ea9a338130e"
2021-04-25,33.390503,18.3405,25.238419,0.0,0.0,20.447239,27.86,"293d2ce8-2842-4948-86f6-d672ae5001bb"
2021-04-26,34.7405,16.6405,25.617584,0.0,0.0,17.902534,23.37,"a5348fcf-058d-469b-a4ed-ebcaa4d5da5a"
2021-04-27,34.4905,20.290499,27.200914,0.0,0.0,14.565548,19.97,"51508848-30dd-413e-85b2-7858444db9f3"
2021-04-28,37.4905,21.1405,29.400917,0.0,0.0,13.53236,26.59,"70c914c3-069d-4fc3-b68c-3162eddde158"
2021-04-29,29.1405,22.1405,25.523834,0.0,0.0,14.20062,24.11,"dae9cb4a-cd1f-463c-b5b5-f5d902a509cc"
2021-04-30,23.7405,18.7405,21.017584,7.7,9.0,11.252519,11.44,"137a8469-9061-4202-b7dd-f141fd60d2d1"
2021-05-01,27.1405,17.4905,21.405083,2.9999998,10.0,14.264361,22.52,"e0d8551e-7589-433b-99bb-08cf4bbc1b33"
2021-05-02,34.5905,16.1405,25.096748,0.0,0.0,12.4811535,27.53,"5e80a7d4-83be-45f7-ab5c-033f4648125f"
2021-05-03,37.0405,18.1405,28.959251,0.0,0.0,20.570463,28.14,"97f070bc-aeb3-4701-9dee-46b8b7887545"
2021-05-04,30.3905,22.790499,26.861336,0.1,1.0,20.774214,20.13,"65014c3f-c96e-4386-b18a-28562eeb4e6b"
2021-05-05,29.0905,20.7405,24.023832,4.4,5.0,13.18308,16.16,"92c95507-069b-4533-a95d-07edfbe1815a"
2021-05-06,29.4905,19.5905,23.790499,1.5000001,9.0,16.489416,18.79,"92cbaf0a-95a5-4082-b037-915a12e80e52"
2021-05-07,30.3405,19.6405,24.215502,0.3,3.0,18.899143,21.71,"599b6cad-2f40-41b4-9078-baa2b2b30311"
2021-05-08,33.3405,17.6405,25.284254,0.0,0.0,13.276144,23.02,"5da29f6f-2fe4-45d4-8106-93730c05cce1"
2021-05-09,38.890503,20.7405,30.367586,0.0,0.0,14.494192,26.73,"e9f141ed-5019-429e-b47b-486c1bf87148"
2021-05-10,35.890503,22.7405,29.061333,0.0,0.0,15.941944,21.84,"8702396d-7add-4f4c-ba71-dd3fdfbfdbe2"
2021-05-11,33.4905,23.040499,28.098837,1.0,1.0,9.686609,18.55,"55201eca-e2dc-4c08-8328-9579afb2627c"
2021-05-12,25.9905,18.6905,21.711334,21.0,21.0,14.494192,10.28,"3d1cbdf0-210c-4ea9-bdd5-4a2df1e0b66d"
2021-05-13,23.4405,18.2405,20.263418,3.9,12.0,15.379206,12.06,"207d8abd-ae8a-4cac-8b43-4a32c8e196ac"
2021-05-14,23.8405,18.1405,20.671751,2.0,11.0,14.986553,9.73,"af7ebfd4-2ce1-4d7b-b1cd-65e7ea71c732"
2021-05-15,29.540499,18.9905,22.752998,6.9,10.0,16.981165,17.22,"43dd9164-29c2-42a1-a599-b298addcea51"
2021-05-16,30.1905,19.8905,24.359247,1.5000001,7.0,14.264361,19.15,"bfa04689-79e6-4891-b3c7-8dc02607e172"
2021-05-17,34.940502,20.5905,26.732164,0.1,1.0,14.264361,25.65,"90e2e702-53e7-4a3d-b8d3-243797497995"
2021-05-18,34.0405,19.8405,26.292582,0.2,2.0,14.291592,23.95,"a9f683dc-f2c5-4f8e-a772-c6a58d873c4e"
2021-05-19,27.9905,18.3905,22.659254,14.200002,9.0,16.563911,20.38,"ea1e4d46-bfc4-4119-90b4-a4fb5e58c0d9"
2021-05-20,29.4405,17.1905,23.075914,0.0,0.0,17.811815,28.24,"7da44748-ef59-4e01-b87a-fd0b5a276cea"
2021-05-21,31.6905,19.0905,24.628004,0.4,3.0,15.124284,24.86,"7e401c2e-9a03-423b-92dc-a0aa221b3338"
2021-05-22,31.8405,20.040499,25.111336,0.6,4.0,17.76081,22.39,"a8663747-fbcf-452c-8700-82f9aa98675e"
2021-05-23,29.290499,20.6405,24.355085,3.0,10.0,15.7908325,18.61,"b7892416-b748-4e46-9c70-adf6629b7909"
2021-05-24,31.4405,20.4905,25.525917,0.0,0.0,20.447239,21.88,"d7f6bc4d-80ef-4aff-b5d0-8ea7b7ad5269"
2021-05-25,32.2405,20.8905,26.117584,0.90000004,2.0,16.700275,20.64,"c5763cd3-6e8e-4c29-b266-3ea0ac3cbacf"
2021-05-26,34.7905,21.7405,27.225914,0.0,0.0,18.556595,23.21,"c3be861f-8406-48b8-a63b-4fc696aacdfc"
2021-05-27,35.4905,21.1905,27.130081,0.1,1.0,14.512064,23.47,"86973bcf-9951-41c8-bb3c-7a49a26fc816"
2021-05-28,34.9905,21.6405,27.957167,0.1,1.0,16.039202,24.22,"d572bfb4-ff5a-4533-9c1c-b5852e58fa41"
2021-05-29,32.1405,22.9405,26.505083,2.2,11.0,14.081478,16.89,"e3f5f6b6-00ec-4199-aafc-d19c38a9a480"
2021-05-30,32.640503,21.3905,26.032167,0.6,6.0,23.400002,20.12,"a67c4427-80aa-4dbe-8bc4-07498f3b1b19"
2021-05-31,31.4905,21.7405,25.894667,0.6,6.0,18.057508,14.16,"9805bac8-93a9-4a8b-8213-57032b781a34"
2021-06-01,25.3905,20.8905,23.344666,16.800001,15.0,13.493999,12.72,"e9b8b2b7-bcc9-4323-835d-8c100bd8b77b"
2021-06-02,27.9405,19.9405,23.730085,1.4000001,6.0,9.422101,19.57,"217fb36c-f696-4c22-be67-87dcf1bff910"
2021-06-03,27.6405,21.1905,23.852995,16.1,8.0,11.885453,15.45,"ee39cc07-56e5-4021-ae2e-bfd0177abe0b"
2021-06-04,25.6905,19.4405,22.334246,8.900001,8.0,14.345898,20.89,"1b1c760c-12ce-4421-927a-eeca0a315e23"
2021-06-05,29.7405,19.1405,24.117584,0.0,0.0,8.534353,26.4,"5f67392c-765c-4820-af29-7833fe1dcf5b"
2021-06-06,34.7405,20.040499,27.194666,0.0,0.0,12.015589,26.95,"a580f357-24e3-4b79-a639-1fdeaccf4de8"
2021-06-07,36.8405,20.6405,28.586336,0.0,0.0,14.618837,27.98,"44f6ae65-8603-4ab8-8ba5-36c3c7a4284a"
2021-06-08,35.5405,22.9405,28.348833,0.6,3.0,16.87398,26.07,"840da5ed-3b7f-4604-bdd7-0c7c9660fde0"
2021-06-09,35.8405,22.3905,28.305084,0.3,3.0,16.520823,26.04,"69c17868-eee0-455e-aea2-4be9e871198d"
2021-06-10,36.2905,21.8905,28.555082,0.0,0.0,20.291357,27.93,"7882f9a5-d9b7-4b8c-984a-b7d9cfb45011"
2021-06-11,35.8405,22.0905,28.496756,0.0,0.0,18.837322,27.66,"8ec29d6d-8d2f-44e8-92ec-e7897b7cc2a4"
2021-06-12,34.140503,21.5905,28.250916,0.0,0.0,18.556595,24.57,"8bde0ba6-4106-4421-ad0f-bcccc5e95d3d"
2021-06-13,33.8405,22.2405,28.186338,0.0,0.0,17.654688,26.66,"9c39531f-6f5f-4bae-9ed8-25119c6c8059"
2021-06-14,35.640503,21.5905,28.953001,0.0,0.0,16.58346,28.34,"15fc1cf5-6f94-4d04-93ef-f4db5a2ce310"
2021-06-15,33.3405,22.2405,28.592588,0.0,0.0,14.830076,24.61,"a18d602e-d986-4369-8142-37b98b948d40"
2021-06-16,32.2405,23.540499,27.196753,2.3999999,10.0,20.288164,23.44,"1225e786-bdf6-4032-ba6f-a7b66704b837"
2021-06-17,30.3405,21.2405,25.202997,1.4,8.0,15.379206,24.12,"1144f0c2-d7ed-45bb-8087-105fcc470b2d"
2021-06-18,32.8405,22.1905,27.155085,0.0,0.0,16.394829,28.04,"d821a94f-6922-4412-a405-5ea05fe69db3"
2021-06-19,33.0405,21.040499,26.755083,0.0,0.0,17.654688,21.28,"2649ee4b-071d-4c33-86f9-25868f5526f1"
2021-06-20,34.2405,21.9405,28.317587,0.5,4.0,12.496718,19.88,"95240d25-dff7-46bc-a553-6ac2950f471b"
2021-06-21,39.7905,24.5905,31.203003,0.0,0.0,21.602999,26.88,"5b45664c-4918-4861-90f7-929ffc6e8cfc"
2021-06-22,30.4905,22.9405,26.532166,21.2,12.0,11.304229,15.39,"d8cc127d-cc80-4909-abe5-ad685454f7b0"
2021-06-23,31.1905,22.4405,26.088415,1.9,3.0,16.267857,19.54,"297e096c-d5b3-419e-8854-d202c268abbb"
2021-06-24,33.390503,21.8905,26.917585,0.3,3.0,14.386494,21.02,"f393512a-1702-4d56-8c0c-e855c0a9a2c8"
2021-06-25,34.440502,22.290499,27.782166,0.1,1.0,19.576189,24.62,"d0ba6b9e-a9c9-4f5f-9c9d-41bf23e95f95"
2021-06-26,35.440502,21.4905,27.761335,0.0,0.0,18.472595,27.11,"2a42d45b-7a19-4590-9b86-aaeeb0f3d0c2"
2021-06-27,32.640503,22.4905,26.627998,0.70000005,7.0,16.923828,23.41,"b7d089b5-a88c-4c58-a30f-2240d3c12ed3"
2021-06-28,28.040499,21.5905,24.275919,2.6999998,11.0,14.561099,18.33,"5b6bbd8c-db7e-4d23-834e-94c186b95a02"
2021-06-29,26.540499,20.9905,23.390501,4.4,14.0,18.584509,18.99,"fbe94d48-c343-46c4-aabd-e16b5f829dfc"
2021-06-30,25.8405,20.8405,23.205086,3.9000003,17.0,15.273505,14.6,"31d1b46a-a3b0-4480-8e0f-0c2332adfef9"
2021-07-01,28.9905,21.3905,24.753004,2.4999998,15.0,17.31746,20.83,"8450f352-5166-4c19-86a4-a0d39dd82fe8"
2021-07-02,30.7405,22.2405,26.0655,0.5,5.0,16.78156,24.45,"b2cf2082-05ce-4b74-b59b-b41d5927d420"
2021-07-03,31.2405,21.9405,26.555084,0.5,4.0,15.328561,24.58,"c3237250-9c68-482f-88a2-a3d05cc21383"
2021-07-04,33.5905,23.3405,28.165503,0.1,1.0,13.661038,26.46,"0cead0f6-66f7-4134-9e20-d224d2cd21bb"
2021-07-05,31.040499,23.5905,27.571749,2.4,3.0,12.979984,19.77,"788672e2-ebf4-405a-b015-e97d2e42aa89"
2021-07-06,25.3905,22.3905,24.048834,9.7,14.0,5.634891,6.98,"9291e62d-2f52-49b7-8d71-0661de8d9f27"
2021-07-07,28.290499,21.9905,24.900917,5.7000003,14.0,11.792404,20.69,"25e25186-722b-450a-b84f-e903a9150f9e"
2021-07-08,28.290499,22.8905,25.265503,3.6000001,14.0,12.10157,21.26,"f92e8d31-2eba-4ba2-85f0-833eb520383c"
2021-07-09,26.9905,22.290499,24.550917,2.5999997,11.0,11.631956,15.92,"8098745f-d03c-4c0e-b6f6-699950221e65"
2021-07-10,28.3905,22.7405,24.659248,14.999999,13.0,6.87779,11.88,"733f3668-3918-402a-b56c-cc3d01c87bc2"
2021-07-11,28.4905,22.290499,24.944666,2.2,12.0,11.792404,16.61,"4ba2a83d-59b5-4a58-bc14-ad8c3f6ef177"
2021-07-12,30.8905,21.4905,25.363417,0.1,1.0,19.652176,25.03,"c932f211-3f06-4909-9fc7-fb413178bd1f"
2021-07-13,28.6405,20.4905,23.934252,1.1,1.0,19.523155,22.44,"64f62999-218d-48d3-b3f5-4ddf84369990"
2021-07-14,28.8905,20.8905,24.453003,0.5,3.0,14.81259,17.16,"0c28ea52-6c6c-4552-b457-3ec9ebfa156d"
2021-07-15,31.040499,20.1405,25.248833,0.0,0.0,17.555307,27.02,"dc69e466-2251-4612-8691-b7bd269c1744"
2021-07-16,31.540499,20.1405,25.763414,0.0,0.0,9.885262,24.06,"29600a8b-81be-4fa6-9c68-6636f6f105eb"
2021-07-17,32.2905,22.290499,26.948832,0.2,2.0,14.205182,21.6,"b665d2ef-d142-4f9c-8510-dbb00d4d72c3"
2021-07-18,33.2905,21.6905,27.290499,0.0,0.0,18.057508,26.34,"da5a0416-0135-4780-8f1d-253379864da7"
2021-07-19,34.390503,22.290499,28.350916,0.1,1.0,15.192682,26.76,"01af8ce4-279f-4a9c-9e33-78613a55ca1b"
2021-07-20,33.890503,22.7405,27.578001,3.9,9.0,13.608762,22.85,"464c391b-93f0-49f1-abd0-ece031590792"
2021-07-21,25.6905,22.2405,23.946753,21.199999,15.0,9.255571,10.24,"c695f7c5-71ad-4658-8c43-3c614ede692d"
2021-07-22,28.8405,20.9905,24.857168,0.4,1.0,10.495713,18.7,"b647a72f-7044-4537-b13a-eab26ab05775"
2021-07-23,32.0905,20.9405,26.203005,0.0,0.0,14.512064,27.9,"f94d76f6-d460-44df-a6e6-59d8ab935b25"
2021-07-24,33.140503,20.540499,26.582167,0.0,0.0,12.72283,28.87,"1e7cda2c-9762-4ffe-bbaa-98fbd7ae568c"
2021-07-25,33.3405,19.4405,26.419668,0.0,0.0,15.646544,28.98,"ce0661ec-a039-4d5d-84d9-e840d774f4ad"
2021-07-26,34.2905,20.9405,27.386337,0.0,0.0,16.645864,27.8,"50d56fa3-377c-4e71-824a-197c0198ca2e"
2021-07-27,35.0405,21.7405,27.736334,0.0,0.0,19.296133,27.87,"42c94311-50e5-42b9-94fb-fa16e8b08bcb"
2021-07-28,32.2905,22.7405,26.517584,1.7,3.0,14.512064,23.08,"97658a32-0ed5-4f7a-9e9b-bd6cd4c5d6ed"
2021-07-29,30.290499,20.8405,25.286333,4.9,2.0,16.563911,21.87,"e3612618-22d3-4485-a9ab-72de97292939"
2021-07-30,32.0405,21.3905,26.532167,0.1,1.0,14.799459,23.28,"a8afd339-382e-4160-8297-c665cef331a0"
2021-07-31,34.690502,21.8905,27.728003,0.1,1.0,14.021525,25.75,"317dd068-7807-4790-bcb2-3e50834b0c00"
2021-08-01,35.440502,21.5905,28.598837,0.0,0.0,13.246826,26.73,"97437ed0-f0db-46e0-9bea-a077b05205a4"
2021-08-02,35.690502,22.3905,28.984245,0.1,1.0,12.371645,26.5,"684a9bf7-056f-4502-90ee-0148b53923bb"
2021-08-03,31.1905,24.5905,26.602999,13.299999,8.0,10.805998,18.58,"47dc33d5-8015-4f8a-9416-4bad701394a7"
2021-08-04,30.790499,22.8905,26.811333,2.0,3.0,11.592895,22.59,"dd999f4f-e62b-426e-bade-8e503b1d9230"
2021-08-05,32.390503,22.7405,26.72592,5.8,4.0,14.003029,23.0,"638dd825-148b-436f-a3ea-2b7857cbe054"
2021-08-06,30.3905,22.4905,25.986334,0.3,2.0,14.04,17.93,"f9e4a2b4-0c44-4a9e-8d45-c42fbe7d9556"
2021-08-07,34.5405,21.5905,27.89675,0.0,0.0,15.379206,26.33,"3203709c-8875-4d41-9c45-7094f8772fc7"
2021-08-08,36.0405,21.790499,28.732164,0.0,0.0,16.418526,27.72,"9a8d68e7-a7a3-4dd6-a6b7-c12a4d968265"
2021-08-09,36.890503,21.790499,28.894663,0.0,0.0,20.883102,26.54,"a3e97d0e-bb60-4fff-a2dc-34ab6f5b1020"
2021-08-10,36.5905,21.5905,28.584251,0.0,0.0,21.599998,27.13,"30aaa814-f22d-478b-85b0-51873df6a174"
2021-08-11,36.0905,20.9405,28.432165,0.0,0.0,19.137648,27.69,"5381aba3-a2a5-4ffe-b998-891556d1d39c"
2021-08-12,35.8405,22.3405,28.925919,0.0,0.0,19.64228,27.13,"52268ef5-0cbd-4ee1-b5f2-d11785a43cd9"
2021-08-13,35.2905,22.6905,28.980082,0.0,0.0,17.208603,25.45,"ab55e61e-809f-49ce-a628-af4e9f407cd6"
2021-08-14,34.2405,23.5905,28.634253,0.4,4.0,13.75558,22.44,"549b4a0d-8cf4-4e96-8444-49d72371ea21"
2021-08-15,34.190502,23.1405,28.044668,0.3,3.0,14.77755,23.28,"d97e919e-b6c7-46ca-8ac6-1e9f7ed9bbf1"
2021-08-16,35.2405,23.1905,28.930084,0.0,0.0,16.981165,25.44,"478c6388-c975-4755-b6a9-306ca64725bd"
2021-08-17,36.0405,24.0905,29.390503,0.0,0.0,15.192682,24.12,"e47faee2-2dfa-4a48-bedc-3d200b9dc82c"
2021-08-18,37.0905,24.4405,30.338415,0.0,0.0,15.815435,25.01,"5c752e2c-fc95-4900-abd8-26aac8713cc2"
2021-08-19,36.940502,23.6905,29.76967,0.0,0.0,21.746504,25.46,"7064adec-0cb3-468c-8949-f71ed58b130c"
2021-08-20,36.3405,22.6905,28.550919,0.6,3.0,23.990698,26.52,"f33113e8-816c-4844-a9d0-d74c0f6430ce"
2021-08-21,32.7405,22.6905,26.861338,0.5,5.0,24.40046,23.61,"bd8f9aef-85ce-47a2-906a-8e336ef5c312"
2021-08-22,33.940502,21.3905,27.375921,0.0,0.0,24.967499,26.01,"304cde95-9381-4e20-8ef3-33866e84fd98"
2021-08-23,35.190502,21.790499,28.12175,0.0,0.0,19.995398,26.37,"df051232-570a-4215-a9c2-a743032ef82a"
2021-08-24,36.0405,22.1905,28.857168,0.0,0.0,19.855558,26.95,"a4020db0-bca2-49a9-8283-83ac1ada4cc8"
2021-08-25,34.640503,22.9405,28.471756,0.1,1.0,19.255793,24.04,"8537a768-2871-4c24-b99c-be56ccb367a2"
2021-08-26,33.7905,23.4405,27.996752,1.1,6.0,18.25026,22.92,"5c16dcf5-2bfc-4d85-ba5a-278496ab528e"
2021-08-27,33.0905,22.7405,27.852999,0.4,4.0,17.193533,23.85,"cdb0f367-48e4-45a4-842f-8bc2adcba7a1"
2021-08-28,35.7905,23.3405,29.023832,0.0,0.0,18.532135,25.74,"27848a66-5c7d-4895-aa52-58f6e61ad09a"
2021-08-29,33.640503,22.4905,27.70717,0.0,0.0,15.175612,17.24,"ae99a6ed-564d-4428-89df-3cbf3bb9072c"
2021-08-30,36.5405,23.290499,29.694666,0.1,1.0,20.46941,22.64,"7f528bcf-cc29-44ee-8791-4f5e00c98a0a"
2021-08-31,37.140503,24.290499,30.057165,0.0,0.0,15.509274,24.16,"7a92f115-3db5-4a94-aa43-4a17a0053dc3"
2021-09-01,37.2905,24.8905,30.563416,0.0,0.0,17.873556,24.66,"e309cd12-d03a-4046-8598-89e8229f18be"
2021-09-02,36.3405,24.2405,29.907167,0.0,0.0,17.709658,23.3,"2d21e898-04f5-4d57-bd8a-895708bb43dc"
2021-09-03,34.640503,23.8905,28.865496,0.0,0.0,17.31746,21.56,"5f27395a-789c-494b-8266-855814ce2036"
2021-09-04,35.0405,22.8405,28.684252,0.0,0.0,18.844202,23.88,"c86c586d-02c2-457e-a4d0-81c4d00c3d95"
2021-09-05,35.5905,21.8405,28.523832,0.0,0.0,19.353138,23.61,"49cb28ac-45fe-423e-935d-fd1858dd9b90"
2021-09-06,35.5905,23.2405,29.265501,0.0,0.0,15.315873,24.8,"ac559c37-75fc-4b45-b97a-723c0d16d3ea"
2021-09-07,35.0405,23.4405,29.428001,0.0,0.0,16.65754,22.14,"81e14652-fa67-45ad-ba71-964889740821"
2021-09-08,33.8405,23.9905,28.81967,0.0,0.0,13.684735,19.81,"e7b7c02a-b385-4211-a9d9-6cf1100c51b0"
2021-09-09,34.640503,23.3905,28.740501,0.0,0.0,15.5843,24.84,"ccac245b-4f5e-49af-9207-d19b4a8f0e12"
2021-09-10,34.9905,22.540499,28.686333,0.0,0.0,16.56,23.0,"2824981d-7474-444a-9722-5a83296a7d4d"
2021-09-11,31.0905,22.9405,27.003004,1.4,6.0,16.516901,21.82,"51abc8c1-511c-4486-8e8d-f291fcec2263"
2021-09-12,31.6905,22.290499,25.82592,6.2999997,14.0,17.64,20.71,"3f860aaa-4714-4979-b4f4-bf0a6ce29db1"
2021-09-13,31.540499,21.8405,26.169664,0.2,2.0,11.113451,20.76,"ff5d3ac3-385e-4f2e-8f36-a4ebb58fc0c5"
2021-09-14,32.4905,22.4405,27.232168,0.0,0.0,13.5515,22.94,"ef8f2956-0487-428f-ae54-364af1b5064f"
2021-09-15,32.7405,22.5905,27.673836,0.8,5.0,14.764389,20.04,"dcb8a257-be95-4b79-ba8e-0253032ee770"
2021-09-16,29.3405,22.3905,25.636337,3.2,11.0,14.168641,16.44,"4e403e6c-cf5d-4798-8b2c-14ac387af637"
2021-09-17,31.6905,22.8405,27.05925,0.3,3.0,13.849477,21.54,"f310c910-7273-4c20-a64d-20c4bc721ad8"
2021-09-18,34.0405,22.4905,28.219667,0.0,0.0,15.629971,22.08,"009a2906-7f69-4b1a-b3af-86a99de73c34"
2021-09-19,35.0405,22.540499,29.138414,0.0,0.0,15.94601,23.89,"46f3511b-6b75-4f64-a3ed-c424f744ab5e"
2021-09-20,36.640503,22.9405,29.95092,0.0,0.0,13.779114,23.8,"c64c7297-72e2-43a6-a2b8-2b9fa647d23e"
2021-09-21,34.7405,23.290499,29.0655,7.5,4.0,15.277749,20.94,"9ca6b43b-4373-494c-8393-f6fe3c9db184"
2021-09-22,24.6405,19.8905,22.107164,29.700003,11.0,17.533146,13.13,"9388fecc-75c1-443a-98d3-1544ce4c34ed"
2021-09-23,26.1905,19.1405,22.278002,0.0,0.0,14.494192,23.65,"35acaaa3-abca-4104-81f2-da4709b29179"
2021-09-24,27.4405,16.790499,21.913416,0.0,0.0,19.164719,20.58,"01c0dbb1-adb4-41a7-869f-37e09a85f356"
2021-09-25,26.3405,18.7405,22.388414,0.3,2.0,15.941944,14.47,"ecb6fe8b-2eac-4624-9169-44713fc7dd4c"
2021-09-26,28.040499,20.1905,23.723837,0.2,2.0,15.379206,13.83,"e7b5db8f-bcd1-4832-a40b-410ad7a90110"
2021-09-27,29.7405,19.2405,24.032166,0.3,1.0,11.620809,20.44,"80c2ebd0-9687-4c44-94fc-416f65b5021b"
2021-09-28,31.040499,21.6905,26.134249,1.0,3.0,10.182337,18.14,"446de5a7-3ddb-4d6b-86d5-f6de72899808"
2021-09-29,31.6405,21.6905,25.682165,14.9,5.0,15.077082,20.88,"c0507d2e-45e3-4fa1-8218-3852e516da62"
2021-09-30,31.4905,20.6405,25.367584,1.8000001,5.0,15.315873,19.07,"ffe0d791-970f-49f7-a7be-8c2154cf4dcd"
2021-10-01,27.5905,20.8905,23.803,5.6,8.0,12.605142,13.99,"7741c8e6-fc19-4fed-98d1-e20c1b01cdbc"
2021-10-02,27.3405,21.040499,23.573832,3.2999997,17.0,11.304229,14.22,"a0b02297-dd98-4142-9534-627647e4f537"
2021-10-03,27.1405,20.4405,23.873835,2.7,8.0,11.440979,16.43,"f5ae00f3-a573-484b-bad5-29eb02f3306c"
2021-10-04,28.3905,20.8905,24.3405,1.2,7.0,11.367109,18.63,"1571f20e-2757-430b-917f-f4b18e8c336d"
2021-10-05,28.0905,19.9405,23.738419,0.6,2.0,12.10157,21.24,"5a3b8125-e8d7-4f94-99c9-a86befd53022"
2021-10-06,29.4905,18.1905,24.017584,0.0,0.0,16.071491,22.9,"5d50c60b-e020-458b-9fd6-7926a0d39541"
2021-10-07,29.8405,18.4905,23.638414,0.0,0.0,16.1198,22.51,"0e101c34-45d8-411f-8787-f428dde08dd7"
2021-10-08,30.1405,18.7405,23.7155,0.0,0.0,14.830076,22.9,"157d979b-bcb5-4c52-ab99-754e3a31bed2"
2021-10-09,31.8405,18.6405,24.380083,0.0,0.0,13.905509,22.08,"683df9d3-f8c4-4b9e-a099-8b1d0233274b"
2021-10-10,35.940502,18.9405,27.038416,0.0,0.0,14.512064,22.06,"8857038c-58f8-41ef-bc18-c22cb65cef95"
2021-10-11,30.6905,21.9905,26.671753,0.0,0.0,14.277983,17.17,"9089e446-03a1-41df-96d9-1e010a4a8971"
2021-10-12,33.440502,21.3905,26.952997,0.0,0.0,11.503113,18.78,"c4d2ce39-fcd7-4983-93de-5e80c9c275d2"
2021-10-13,32.0905,22.4905,26.273834,0.1,1.0,10.661107,15.29,"167f75dd-0f2b-4d05-bbe1-0375039f5c97"
