,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum
1523,2024-03-03 06:00:00+00:00,31.6405,16.3405,22.390501,0.0,0.0,16.595179,21.68
1524,2024-03-04 06:00:00+00:00,29.290499,17.1405,22.805084,0.0,0.0,10.853866,18.53
1525,2024-03-05 06:00:00+00:00,31.9905,15.3905,23.542585,0.0,0.0,12.031756,23.21
1526,2024-03-06 06:00:00+00:00,29.4405,16.1905,22.694666,0.0,0.0,16.179987,19.93
1527,2024-03-07 06:00:00+00:00,30.9405,16.8405,22.769663,0.0,0.0,12.88981,18.78
1528,2024-03-08 06:00:00+00:00,29.8405,16.7405,23.313417,0.0,0.0,12.9249525,22.68
1529,2024-03-09 06:00:00+00:00,21.2405,13.590501,17.280087,0.0,0.0,15.937878,21.94
1530,2024-03-10 06:00:00+00:00,21.2405,10.4405,14.994668,0.0,0.0,19.008547,19.58
1531,2024-03-11 06:00:00+00:00,24.3905,9.9905,16.950918,0.0,0.0,15.941944,22.56
1532,2024-03-12 06:00:00+00:00,27.8905,14.4405,19.861332,0.0,0.0,12.229406,19.53
1533,2024-03-13 06:00:00+00:00,33.0405,14.840501,23.925917,0.0,0.0,12.904882,22.36
1534,2024-03-14 06:00:00+00:00,34.2405,16.2405,24.232168,0.0,0.0,17.555305,18.79
1535,2024-03-15 06:00:00+00:00,31.6405,18.6405,24.68425,1.5,0.0,12.413477,22.03
1536,2024-03-16 06:00:00+00:00,27.290499,19.4405,22.919664,5.7,0.0,15.277749,12.95
1537,2024-03-17 06:00:00+00:00,25.3405,18.6405,21.265501,13.6,0.0,12.605142,12.92
1538,2024-03-18 06:00:00+00:00,18.290499,12.1405,15.759251,30.099998,0.0,14.372974,5.2
1539,2024-03-19 06:00:00+00:00,15.1905,10.2405,12.434253,0.8000001,0.0,14.277983,7.75
1540,2024-03-20 06:00:00+00:00,17.7405,9.290501,13.211334,0.8,0.0,7.8625183,9.26
1541,2024-03-21 06:00:00+00:00,25.9905,13.8905,18.85092,0.0,0.0,13.202726,20.44
1542,2024-03-22 06:00:00+00:00,29.9905,16.1405,22.934252,0.0,0.0,15.379206,24.84
1543,2024-03-23 06:00:00+00:00,24.8405,14.040501,19.392582,0.0,0.0,21.67487,22.5
1544,2024-03-24 06:00:00+00:00,28.540499,13.590501,20.400915,0.3,0.0,11.720751,21.88
1545,2024-03-25 06:00:00+00:00,28.7405,14.4405,21.713419,0.0,0.0,21.413193,26.12
1546,2024-03-26 06:00:00+00:00,23.4405,15.8905,19.6155,0.0,0.0,14.84318,26.03
1547,2024-03-27 06:00:00+00:00,26.3905,10.4905,17.436335,0.0,0.0,20.68356,25.18
1548,2024-03-28 06:00:00+00:00,27.2405,12.290501,19.413416,0.0,0.0,21.710716,23.78
1549,2024-03-29 06:00:00+00:00,28.2405,11.1905,19.388416,0.0,0.0,14.4,25.34
1550,2024-03-30 06:00:00+00:00,31.3405,14.4905,22.161337,0.0,0.0,16.179987,25.39
1551,2024-03-31 06:00:00+00:00,34.640503,18.1905,25.16967,0.0,0.0,19.134262,24.08
1552,2024-04-01 06:00:00+00:00,35.690502,18.1905,27.032166,0.0,0.0,13.608762,22.3
1553,2024-04-02 06:00:00+00:00,27.5905,18.290499,23.296753,0.0,0.0,15.937878,26.13
1554,2024-04-03 06:00:00+00:00,25.9905,15.790501,20.348831,0.0,0.0,10.365251,26.55
1555,2024-04-04 06:00:00+00:00,28.5905,11.8905,20.842585,0.0,0.0,18.584509,26.27
1556,2024-04-05 06:00:00+00:00,31.2405,14.6405,21.632166,0.0,0.0,21.26744,26.37
1557,2024-04-06 06:00:00+00:00,34.8405,14.540501,24.738419,0.0,0.0,12.768586,26.1
1558,2024-04-07 06:00:00+00:00,32.0905,17.790499,25.144667,0.0,0.0,20.140705,25.46
1559,2024-04-08 06:00:00+00:00,32.0405,17.8405,24.880083,0.0,0.0,13.004922,22.0
1560,2024-04-09 06:00:00+00:00,36.690502,21.2405,27.90925,0.0,0.0,19.296135,25.49
1561,2024-04-10 06:00:00+00:00,31.7405,17.8405,25.188416,0.0,0.0,28.551426,28.02
1562,2024-04-11 06:00:00+00:00,29.5905,15.3905,23.171747,0.0,0.0,21.659918,27.1
1563,2024-04-12 06:00:00+00:00,30.8405,15.8905,22.738419,0.0,0.0,24.280659,21.96
1564,2024-04-13 06:00:00+00:00,30.2405,14.2405,21.957167,0.0,0.0,18.584509,23.69
1565,2024-04-14 06:00:00+00:00,32.5905,16.2405,24.142584,0.0,0.0,15.978484,24.31
1566,2024-04-15 06:00:00+00:00,33.7905,18.6405,25.488413,0.0,0.0,13.049689,19.56
1567,2024-04-16 06:00:00+00:00,34.9905,19.8905,26.748833,0.0,0.0,19.33639,23.41
1568,2024-04-17 06:00:00+00:00,33.3405,22.6905,27.51342,0.0,0.0,14.277983,18.17
1569,2024-04-18 06:00:00+00:00,33.140503,22.1405,26.636335,1.2,0.0,9.028754,18.04
1570,2024-04-19 06:00:00+00:00,33.640503,20.9905,26.200918,0.0,0.0,21.434364,24.39
1571,2024-04-20 06:00:00+00:00,33.0405,19.6905,25.440504,1.9000001,0.0,23.565567,19.38
1572,2024-04-21 06:00:00+00:00,21.790499,15.040501,17.99258,13.099998,0.0,14.081477,6.71
1573,2024-04-22 06:00:00+00:00,18.1905,14.4905,16.09675,4.2000003,0.0,19.05281,8.77
1574,2024-04-23 06:00:00+00:00,25.2405,12.9405,18.682167,0.6,0.0,10.464798,19.3
1575,2024-04-24 06:00:00+00:00,28.9905,19.1905,23.173834,0.6,0.0,18.792551,19.92
1576,2024-04-25 06:00:00+00:00,30.4905,19.790499,23.9905,0.6,0.0,14.77755,16.57
1577,2024-04-26 06:00:00+00:00,32.5405,19.2405,25.088415,0.0,0.0,17.377226,22.91
1578,2024-04-27 06:00:00+00:00,32.640503,19.8905,25.713419,0.0,0.0,17.673029,26.96
1579,2024-04-28 06:00:00+00:00,32.890503,19.0905,26.009253,0.2,0.0,21.889065,27.35
1580,2024-04-29 06:00:00+00:00,32.9905,19.1405,25.959253,0.0,0.0,18.584509,26.29
1581,2024-04-30 06:00:00+00:00,33.0905,20.3905,26.144669,0.1,0.0,20.833395,21.58
1582,2024-05-01 06:00:00+00:00,33.640503,21.8905,26.259253,0.4,0.0,18.709612,16.86
1583,2024-05-02 06:00:00+00:00,36.640503,22.790499,28.405083,0.0,0.0,23.110205,25.19
1584,2024-05-03 06:00:00+00:00,33.4905,22.8405,27.511337,1.5,0.0,19.33639,24.12
1585,2024-05-04 06:00:00+00:00,31.6905,21.7405,25.763412,1.1,0.0,17.298738,11.98
1586,2024-05-05 06:00:00+00:00,33.7405,22.2405,27.046753,0.4,0.0,18.792551,20.97
1587,2024-05-06 06:00:00+00:00,35.190502,21.6905,27.936338,0.0,0.0,16.831684,24.63
1588,2024-05-07 06:00:00+00:00,39.3405,23.1905,30.03425,0.0,0.0,18.11841,24.94
1589,2024-05-08 06:00:00+00:00,42.7405,22.6405,32.00925,0.0,0.0,25.199997,23.06
1590,2024-05-09 06:00:00+00:00,44.5905,22.9405,33.4655,0.0,0.0,24.606731,26.88
1591,2024-05-10 06:00:00+00:00,36.5905,25.5905,30.723833,0.5,0.0,15.256526,24.45
1592,2024-05-11 06:00:00+00:00,30.040499,23.4405,26.117586,9.4,0.0,15.84409,12.29
1593,2024-05-12 06:00:00+00:00,33.0405,20.9405,27.16342,0.0,0.0,13.584932,23.52
1594,2024-05-13 06:00:00+00:00,38.5405,22.6405,30.598831,0.0,0.0,26.980793,26.99
1595,2024-05-14 06:00:00+00:00,33.5405,21.5905,27.525915,0.0,0.0,23.132626,27.18
1596,2024-05-15 06:00:00+00:00,34.5905,22.2405,27.980082,0.0,0.0,18.792551,22.51
1597,2024-05-16 06:00:00+00:00,38.0905,22.5905,29.892584,0.0,0.0,22.771244,26.92
1598,2024-05-17 06:00:00+00:00,31.6405,22.040499,26.898836,2.0,0.0,20.771093,19.82
1599,2024-05-18 06:00:00+00:00,36.190502,20.9405,28.473837,0.0,0.0,18.374111,28.0
1600,2024-05-19 06:00:00+00:00,36.4905,22.6905,30.011335,0.0,0.0,18.455048,27.53
1601,2024-05-20 06:00:00+00:00,37.5905,22.9905,29.844667,0.0,0.0,22.206486,26.81
1602,2024-05-21 06:00:00+00:00,37.640503,23.5905,29.988419,0.0,0.0,22.380884,21.39
1603,2024-05-22 06:00:00+00:00,38.440502,24.3905,31.403002,0.0,0.0,15.893093,23.9
1604,2024-05-23 06:00:00+00:00,39.9905,25.040499,32.184246,0.0,0.0,17.026896,25.57
1605,2024-05-24 06:00:00+00:00,43.0905,25.0905,33.55092,0.0,0.0,23.006226,28.31
1606,2024-05-25 06:00:00+00:00,39.9905,25.5905,32.709255,0.0,0.0,17.81909,24.85
1607,2024-05-26 06:00:00+00:00,43.3405,25.1405,33.559254,0.0,0.0,24.696104,27.36
1608,2024-05-27 06:00:00+00:00,37.890503,25.040499,30.17592,19.5,0.0,14.917212,19.36
1609,2024-05-28 06:00:00+00:00,34.440502,22.7405,28.523832,0.0,0.0,21.647945,26.2
1610,2024-05-29 06:00:00+00:00,31.5905,21.7405,26.60092,3.3999999,0.0,17.76081,22.8
1611,2024-05-30 06:00:00+00:00,32.9905,24.3905,28.18425,1.3000001,0.0,12.7279215,19.89
1612,2024-05-31 06:00:00+00:00,32.7405,22.3405,27.344671,0.0,0.0,13.513193,23.17
1613,2024-06-01 06:00:00+00:00,32.9905,23.6905,27.750917,0.8,0.0,18.03237,16.53
1614,2024-06-02 06:00:00+00:00,33.890503,23.790499,28.486338,0.1,0.0,11.113451,17.58
1615,2024-06-03 06:00:00+00:00,37.5905,23.3905,29.917582,0.0,0.0,16.199999,24.58
1616,2024-06-04 06:00:00+00:00,39.390503,23.6905,31.015501,0.0,0.0,18.486622,24.5
1617,2024-06-05 06:00:00+00:00,42.3405,24.540499,31.892584,0.0,0.0,17.072504,27.64
1618,2024-06-06 06:00:00+00:00,34.0405,24.290499,27.97175,10.6,0.0,26.82906,26.07
1619,2024-06-07 06:00:00+00:00,31.9905,22.8905,27.863419,4.1,0.0,18.0036,21.67
1620,2024-06-08 06:00:00+00:00,32.690502,22.9905,27.877998,0.2,0.0,15.463244,22.73
1621,2024-06-09 06:00:00+00:00,35.0405,23.290499,28.488419,3.0,0.0,19.523155,25.98
1622,2024-06-10 06:00:00+00:00,32.640503,23.1405,28.28425,1.7,0.0,11.384198,25.34
1623,2024-06-11 06:00:00+00:00,37.3405,23.4905,30.696749,0.0,0.0,16.58346,27.84
1624,2024-06-12 06:00:00+00:00,36.5405,23.9905,30.384249,0.0,0.0,17.533146,27.38
1625,2024-06-13 06:00:00+00:00,36.4905,24.4405,30.515505,0.0,0.0,21.758419,27.24
1626,2024-06-14 06:00:00+00:00,35.5405,24.1905,30.155085,0.0,0.0,20.833395,26.94
1627,2024-06-15 06:00:00+00:00,36.640503,23.9405,30.163416,0.0,0.0,20.991426,28.7
1628,2024-06-16 06:00:00+00:00,37.0905,23.290499,30.111336,0.0,0.0,25.40743,28.56
1629,2024-06-17 06:00:00+00:00,36.940502,23.3405,29.87175,0.0,0.0,23.110205,28.46
1630,2024-06-18 06:00:00+00:00,35.7905,23.8905,29.253,0.1,0.0,22.366402,26.59
1631,2024-06-19 06:00:00+00:00,31.540499,23.1405,26.017586,60.400005,0.0,21.218632,15.64
1632,2024-06-20 06:00:00+00:00,25.2405,21.790499,23.267584,86.3,0.0,30.551254,4.8
1633,2024-06-21 06:00:00+00:00,25.8905,20.790499,22.742584,31.500002,0.0,16.418526,18.43
1634,2024-06-22 06:00:00+00:00,26.8905,20.1405,23.094667,6.9000006,0.0,11.298495,14.24
1635,2024-06-23 06:00:00+00:00,28.0905,22.790499,24.598833,9.1,0.0,13.104198,19.3
1636,2024-06-24 06:00:00+00:00,28.9405,22.4905,25.350916,3.3999994,0.0,17.782688,23.68
1637,2024-06-25 06:00:00+00:00,31.290499,22.7405,26.361334,0.6,0.0,17.31746,22.87
1638,2024-06-26 06:00:00+00:00,31.8905,22.9905,26.744667,0.4,0.0,17.114204,25.17
1639,2024-06-27 06:00:00+00:00,30.8405,23.6405,26.790499,1.1,0.0,14.154915,26.13
1640,2024-06-28 06:00:00+00:00,30.540499,23.1905,26.623833,0.4,0.0,13.797912,22.48
1641,2024-06-29 06:00:00+00:00,31.790499,22.790499,26.775917,0.8,0.0,21.120682,23.77
1642,2024-06-30 06:00:00+00:00,26.540499,21.7405,23.690498,10.6,0.0,14.512064,16.42
1643,2024-07-01 06:00:00+00:00,28.290499,21.040499,24.375921,3.2000003,0.0,24.033876,23.82
1644,2024-07-02 06:00:00+00:00,30.9905,21.3905,25.596748,0.0,0.0,21.261345,26.63
1645,2024-07-03 06:00:00+00:00,30.790499,22.1905,25.992582,0.2,0.0,17.709658,25.06
1646,2024-07-04 06:00:00+00:00,31.5905,21.9905,26.355085,0.2,0.0,13.854155,25.35
1647,2024-07-05 06:00:00+00:00,30.5905,22.4405,26.069666,0.9000001,0.0,14.33234,19.6
1648,2024-07-06 06:00:00+00:00,31.7405,22.7405,26.746752,0.3,0.0,18.430452,27.71
1649,2024-07-07 06:00:00+00:00,33.190502,22.0905,28.134253,0.0,0.0,8.473393,26.08
1650,2024-07-08 06:00:00+00:00,33.4905,22.3905,27.900917,0.0,0.0,18.03237,25.69
1651,2024-07-09 06:00:00+00:00,32.7905,23.0905,27.590498,1.1,0.0,15.328561,27.27
1652,2024-07-10 06:00:00+00:00,30.4905,22.4405,26.028002,1.3000001,0.0,19.011953,22.96
1653,2024-07-11 06:00:00+00:00,29.6905,21.6905,24.865501,2.0,0.0,18.511143,21.27
1654,2024-07-12 06:00:00+00:00,27.2405,21.4405,23.782166,2.0,0.0,17.782686,13.64
1655,2024-07-13 06:00:00+00:00,30.8905,20.9905,25.196749,0.5,0.0,17.873554,19.82
1656,2024-07-14 06:00:00+00:00,30.9905,21.540499,26.023832,0.0,0.0,16.394829,24.58
1657,2024-07-15 06:00:00+00:00,31.040499,21.4405,26.242584,0.0,0.0,13.70839,23.36
1658,2024-07-16 06:00:00+00:00,32.0405,21.6405,26.680084,0.0,0.0,13.441071,25.04
1659,2024-07-17 06:00:00+00:00,29.2405,22.2405,25.90925,1.1,0.0,8.350138,15.05
1660,2024-07-18 06:00:00+00:00,30.6905,22.3405,25.73842,3.4,0.0,14.578888,22.54
1661,2024-07-19 06:00:00+00:00,31.2405,22.2405,26.457169,0.1,0.0,12.904882,23.82
1662,2024-07-20 06:00:00+00:00,32.890503,21.9905,27.134249,0.0,0.0,15.986593,26.44
1663,2024-07-21 06:00:00+00:00,31.4905,22.1405,26.236336,1.7,0.0,16.394829,24.67
1664,2024-07-22 06:00:00+00:00,30.8405,22.540499,25.773834,0.2,0.0,22.065973,24.77
1665,2024-07-23 06:00:00+00:00,31.1405,21.6405,26.142584,0.2,0.0,14.205182,22.89
1666,2024-07-24 06:00:00+00:00,31.7405,22.6905,25.680082,21.2,0.0,14.869351,21.48
1667,2024-07-25 06:00:00+00:00,24.7405,22.040499,23.792585,12.700001,0.0,4.5536795,5.42
1668,2024-07-26 06:00:00+00:00,27.8905,21.3405,23.915499,0.1,0.0,7.628263,17.2
1669,2024-07-27 06:00:00+00:00,29.5905,21.1405,24.648834,0.0,0.0,13.556282,26.13
1670,2024-07-28 06:00:00+00:00,29.1405,22.290499,25.417582,0.70000005,0.0,14.145756,17.99
1671,2024-07-29 06:00:00+00:00,31.8905,23.1405,26.540503,0.2,0.0,16.299694,20.55
1672,2024-07-30 06:00:00+00:00,31.6405,21.9905,26.030085,0.2,0.0,18.532133,24.15
1673,2024-07-31 06:00:00+00:00,31.790499,22.1905,26.623833,0.0,0.0,19.483284,25.53
1674,2024-08-01 06:00:00+00:00,31.5905,21.9905,26.03633,0.4,0.0,21.313093,24.87
1675,2024-08-02 06:00:00+00:00,31.540499,21.3405,26.450918,0.0,0.0,17.58481,26.3
1676,2024-08-03 06:00:00+00:00,32.7405,21.3905,26.946753,0.0,0.0,15.484185,28.21
1677,2024-08-04 06:00:00+00:00,33.140503,21.540499,27.644669,0.0,0.0,17.298738,28.05
1678,2024-08-05 06:00:00+00:00,32.440502,21.290499,27.390501,0.0,0.0,19.469975,26.78
1679,2024-08-06 06:00:00+00:00,33.7905,21.5905,27.984253,0.0,0.0,17.873556,27.56
1680,2024-08-07 06:00:00+00:00,35.0405,23.1405,29.257162,0.0,0.0,12.475961,27.58
1681,2024-08-08 06:00:00+00:00,35.940502,22.4905,30.061333,0.0,0.0,15.39184,26.87
1682,2024-08-09 06:00:00+00:00,32.190502,24.4405,28.248833,0.6,0.0,19.809813,21.91
1683,2024-08-10 06:00:00+00:00,33.140503,22.8405,27.861336,0.0,0.0,20.268991,25.92
1684,2024-08-11 06:00:00+00:00,33.3405,21.9405,27.946753,0.0,0.0,18.720001,23.68
1685,2024-08-12 06:00:00+00:00,34.190502,22.8405,27.89467,0.0,0.0,22.065973,26.27
1686,2024-08-13 06:00:00+00:00,33.7405,21.790499,27.525919,0.0,0.0,24.696104,24.68
1687,2024-08-14 06:00:00+00:00,33.0405,22.1905,27.769669,0.0,0.0,15.646544,23.59
1688,2024-08-15 06:00:00+00:00,33.640503,22.290499,27.702997,0.1,0.0,17.873556,23.0
1689,2024-08-16 06:00:00+00:00,33.4905,23.4905,28.094664,0.0,0.0,18.971008,23.43
1690,2024-08-17 06:00:00+00:00,33.7405,22.540499,28.130083,0.2,0.0,17.208603,23.79
1691,2024-08-18 06:00:00+00:00,32.5905,22.8405,27.12383,5.1000004,0.0,13.1041975,21.48
1692,2024-08-19 06:00:00+00:00,33.0405,23.3405,28.013418,0.0,0.0,15.517629,21.1
1693,2024-08-20 06:00:00+00:00,34.3405,22.4405,28.703001,0.0,0.0,20.65848,27.05
1694,2024-08-21 06:00:00+00:00,36.440502,22.9405,30.005083,0.0,0.0,19.64228,26.47
1695,2024-08-22 06:00:00+00:00,35.9905,24.4405,30.144667,0.0,0.0,19.469976,26.47
1696,2024-08-23 06:00:00+00:00,35.5905,23.1405,29.309248,0.0,0.0,19.829433,26.87
1697,2024-08-24 06:00:00+00:00,34.690502,22.040499,28.66342,0.0,0.0,18.733839,26.34
1698,2024-08-25 06:00:00+00:00,33.190502,23.290499,27.900917,0.3,0.0,17.298738,24.51
1699,2024-08-26 06:00:00+00:00,33.5905,23.2405,28.071749,0.0,0.0,16.363178,25.25
1700,2024-08-27 06:00:00+00:00,33.690502,22.4905,27.438417,1.0,0.0,24.766848,24.42
1701,2024-08-28 06:00:00+00:00,31.6905,22.790499,25.919668,0.90000004,0.0,17.399586,19.4
1702,2024-08-29 06:00:00+00:00,31.8905,22.040499,26.630083,1.4,0.0,13.5515,22.37
1703,2024-08-30 06:00:00+00:00,34.2905,22.540499,27.369667,1.5,0.0,16.563911,23.73
1704,2024-08-31 06:00:00+00:00,28.6905,22.6905,25.350916,4.9999995,0.0,14.003028,15.94
1705,2024-09-01 06:00:00+00:00,30.0905,23.4405,26.050919,3.4,0.0,13.217443,19.23
1706,2024-09-02 06:00:00+00:00,28.540499,22.3405,25.421747,14.300003,0.0,8.4042845,18.58
1707,2024-09-03 06:00:00+00:00,28.3905,23.040499,25.148834,14.3,0.0,8.825508,17.01
1708,2024-09-04 06:00:00+00:00,28.3405,22.6405,24.9405,25.000002,0.0,14.458382,15.74
1709,2024-09-05 06:00:00+00:00,27.6905,22.3905,24.617582,13.200001,0.0,12.783802,16.51
1710,2024-09-06 06:00:00+00:00,28.9405,22.3905,24.813416,7.2,0.0,13.708391,19.32
1711,2024-09-07 06:00:00+00:00,27.790499,20.540499,24.125917,3.4,0.0,10.823973,23.34
1712,2024-09-08 06:00:00+00:00,27.7405,20.1905,23.642586,0.0,0.0,14.77755,22.9
1713,2024-09-09 06:00:00+00:00,27.0905,18.4405,22.93425,0.0,0.0,12.984975,21.71
1714,2024-09-10 06:00:00+00:00,29.7405,19.4905,24.250917,0.0,0.0,11.792404,22.67
1715,2024-09-11 06:00:00+00:00,30.4905,19.6405,25.073832,0.0,0.0,10.086427,22.69
1716,2024-09-12 06:00:00+00:00,31.0905,19.4905,25.55925,0.0,0.0,14.05845,23.73
1717,2024-09-13 06:00:00+00:00,31.8405,23.1405,26.940504,0.5,0.0,13.104198,18.9
1718,2024-09-14 06:00:00+00:00,30.3405,22.9405,26.486336,10.0,0.0,16.919998,18.22
1719,2024-09-15 06:00:00+00:00,27.8905,22.790499,24.13842,5.3,0.0,11.525623,12.85
1720,2024-09-16 06:00:00+00:00,26.8905,22.540499,24.234247,5.3999996,0.0,8.435069,13.56
1721,2024-09-17 06:00:00+00:00,29.040499,21.790499,24.957169,1.0000001,0.0,13.896187,16.56
1722,2024-09-18 06:00:00+00:00,29.4405,22.540499,25.684248,0.70000005,0.0,11.901798,14.86
1723,2024-09-19 06:00:00+00:00,30.290499,23.1405,26.43425,0.6,0.0,13.32,19.36
1724,2024-09-20 06:00:00+00:00,30.3405,23.790499,26.148834,1.0,0.0,16.179985,20.4
1725,2024-09-21 06:00:00+00:00,30.5905,23.4905,26.169668,1.7000002,0.0,17.414474,19.18
1726,2024-09-22 06:00:00+00:00,30.1905,22.3405,25.825918,0.4,0.0,18.430452,19.38
1727,2024-09-23 06:00:00+00:00,28.5905,21.8405,25.188416,3.3999999,0.0,16.45007,16.96
1728,2024-09-24 06:00:00+00:00,30.040499,21.1905,25.667585,0.0,0.0,13.358861,22.22
1729,2024-09-25 06:00:00+00:00,31.540499,21.540499,26.473837,2.6,0.0,12.061343,22.3
1730,2024-09-26 06:00:00+00:00,29.5905,21.6905,24.875914,3.3999996,0.0,12.371645,20.75
1731,2024-09-27 06:00:00+00:00,29.2405,18.6905,24.071753,0.0,0.0,10.874741,21.08
1732,2024-09-28 06:00:00+00:00,30.8905,19.7405,24.938416,0.0,0.0,15.39184,23.34
1733,2024-09-29 06:00:00+00:00,32.1405,21.540499,26.703001,0.0,0.0,15.12107,21.89
1734,2024-09-30 06:00:00+00:00,32.0905,20.4405,26.738419,0.0,0.0,14.764389,22.8
1735,2024-10-01 06:00:00+00:00,31.6905,19.2405,25.440504,0.0,0.0,16.04526,22.2
1736,2024-10-02 06:00:00+00:00,30.9405,18.3905,24.623833,0.0,0.0,15.215058,20.38
1737,2024-10-03 06:00:00+00:00,31.0905,17.5905,24.363419,0.0,0.0,15.861463,20.76
1738,2024-10-04 06:00:00+00:00,31.040499,18.4905,25.02175,0.0,0.0,15.5843,19.64
1739,2024-10-05 06:00:00+00:00,24.1905,21.8905,23.011332,22.1,0.0,10.837435,9.45
1740,2024-10-06 06:00:00+00:00,27.6405,21.3405,24.332169,0.9000001,0.0,6.4924874,19.72
1741,2024-10-07 06:00:00+00:00,25.8905,20.1405,22.882166,2.8000002,0.0,8.909545,17.51
1742,2024-10-08 06:00:00+00:00,28.040499,16.4905,22.221754,0.0,0.0,11.953409,22.23
1743,2024-10-09 06:00:00+00:00,29.2405,16.8905,23.10092,0.0,0.0,10.583326,22.19
1744,2024-10-10 06:00:00+00:00,28.1405,16.9405,22.59675,0.0,0.0,15.602999,22.17
1745,2024-10-11 06:00:00+00:00,28.3405,17.1905,22.661337,0.0,0.0,13.149859,22.23
1746,2024-10-12 06:00:00+00:00,27.4905,16.1905,21.732168,0.0,0.0,16.109747,21.97
1747,2024-10-13 06:00:00+00:00,29.6905,14.790501,22.567583,0.0,0.0,19.959719,22.24
1748,2024-10-14 06:00:00+00:00,30.5905,14.7405,22.430082,0.0,0.0,23.18579,22.19
1749,2024-10-15 06:00:00+00:00,29.1405,15.1905,22.546747,0.0,0.0,9.499158,21.66
1750,2024-10-16 06:00:00+00:00,26.290499,17.290499,21.39675,13.200001,0.0,19.09358,18.2
1751,2024-10-17 06:00:00+00:00,22.040499,17.1405,19.075918,9.800001,0.0,22.362055,11.19
1752,2024-10-18 06:00:00+00:00,24.6905,18.0905,20.657167,1.2,0.0,18.998316,11.43
1753,2024-10-19 06:00:00+00:00,24.290499,19.5905,21.380083,2.7,0.0,20.718773,12.88
1754,2024-10-20 06:00:00+00:00,25.8405,17.8405,21.602999,1.4000001,0.0,18.119305,15.57
1755,2024-10-21 06:00:00+00:00,25.0905,19.8405,22.098833,3.7999997,0.0,16.895088,9.41
1756,2024-10-22 06:00:00+00:00,26.540499,19.4405,22.40925,0.4,0.0,14.133153,12.63
1757,2024-10-23 06:00:00+00:00,26.6405,18.3905,22.048834,0.0,0.0,14.205182,17.23
1758,2024-10-24 06:00:00+00:00,26.7405,16.8405,21.47175,0.0,0.0,15.85329,19.94
1759,2024-10-25 06:00:00+00:00,26.1405,17.7405,21.469666,0.0,0.0,10.98,20.08
1760,2024-10-26 06:00:00+00:00,25.9405,16.290499,21.142584,0.3,0.0,14.98331,15.98
1761,2024-10-27 06:00:00+00:00,27.1405,16.9405,21.742586,0.0,0.0,15.531195,19.29
1762,2024-10-28 06:00:00+00:00,26.8905,14.9405,21.180086,0.0,0.0,17.22742,19.63
1763,2024-10-29 06:00:00+00:00,27.1905,15.8905,20.97175,0.2,0.0,12.69351,15.83
1764,2024-10-30 06:00:00+00:00,28.8905,17.2405,22.159246,0.0,0.0,7.256032,15.07
1765,2024-10-31 06:00:00+00:00,27.9905,19.4905,23.223833,0.0,0.0,9.321845,14.27
1766,2024-11-01 06:00:00+00:00,28.790499,19.0905,23.730082,0.9000001,0.0,19.855558,14.53
1767,2024-11-02 06:00:00+00:00,28.7405,20.3905,23.577997,0.5,0.0,17.396793,13.64
1768,2024-11-03 06:00:00+00:00,29.1905,19.4905,23.738419,0.0,0.0,11.334285,17.27
1769,2024-11-04 06:00:00+00:00,30.6405,17.4405,24.080084,0.0,0.0,11.738705,18.97
1770,2024-11-05 06:00:00+00:00,25.4905,16.7405,21.053,0.0,0.0,12.303366,18.89
1771,2024-11-06 06:00:00+00:00,25.290499,13.3905,19.875916,0.0,0.0,11.207801,18.78
1772,2024-11-07 06:00:00+00:00,29.540499,16.2405,22.500916,0.0,0.0,14.941083,16.23
1773,2024-11-08 06:00:00+00:00,29.540499,20.4405,23.665503,1.1,0.0,12.24,12.03
1774,2024-11-09 06:00:00+00:00,22.2405,17.6405,19.880083,1.1,0.0,6.0347,7.07
1775,2024-11-10 06:00:00+00:00,25.6405,16.6405,20.119669,0.0,0.0,9.391102,10.87
1776,2024-11-11 06:00:00+00:00,26.0905,17.3405,21.507164,0.3,0.0,11.833546,12.42
1777,2024-11-12 06:00:00+00:00,25.540499,18.1405,21.573832,1.0,0.0,13.672893,8.66
1778,2024-11-13 06:00:00+00:00,29.6905,19.2405,23.067583,0.4,0.0,10.656547,15.6
1779,2024-11-14 06:00:00+00:00,23.6405,17.5905,20.563417,0.1,0.0,11.052058,13.84
1780,2024-11-15 06:00:00+00:00,22.8405,15.1905,19.173834,0.3,0.0,14.517644,10.88
1781,2024-11-16 06:00:00+00:00,23.790499,17.0905,19.378,1.0000001,0.0,10.8955765,9.09
1782,2024-11-17 06:00:00+00:00,24.9905,16.2405,19.838417,0.1,0.0,6.8423676,12.27
1783,2024-11-18 06:00:00+00:00,30.1405,18.0905,22.965502,0.0,0.0,14.411245,15.7
1784,2024-11-19 06:00:00+00:00,27.1905,16.9405,21.127996,0.0,0.0,10.564942,17.1
1785,2024-11-20 06:00:00+00:00,24.040499,14.1905,18.798834,0.0,0.0,11.226575,17.37
1786,2024-11-21 06:00:00+00:00,20.790499,10.2405,15.890502,0.0,0.0,10.564942,17.09
1787,2024-11-22 06:00:00+00:00,23.540499,11.090501,17.125917,0.0,0.0,11.832176,17.12
1788,2024-11-23 06:00:00+00:00,24.6405,12.4405,18.528,0.0,0.0,9.904906,16.77
